record_id,pmid,in_core,in_supplement,metadata_exported,screening_status
R-39077806,39077806,False,True,True,Not human-screened
R-39078698,39078698,False,True,True,Not human-screened
R-39080087,39080087,True,False,True,Not human-screened
R-39080861,39080861,True,False,True,Not human-screened
R-39081360,39081360,False,True,True,Not human-screened
R-39081877,39081877,False,True,True,Not human-screened
R-39082781,39082781,True,False,True,Not human-screened
R-39082850,39082850,True,False,True,Not human-screened
R-39083317,39083317,True,False,True,Not human-screened
R-39083522,39083522,False,True,True,Not human-screened
R-39083566,39083566,True,False,True,Not human-screened
R-39084406,39084406,True,False,True,Not human-screened
R-39084412,39084412,True,False,True,Not human-screened
R-39084838,39084838,False,True,True,Not human-screened
R-39085470,39085470,True,False,True,Not human-screened
R-39085578,39085578,True,True,True,Not human-screened
R-39087777,39087777,True,False,True,Not human-screened
R-39087794,39087794,True,False,True,Not human-screened
R-39088207,39088207,True,False,True,Not human-screened
R-39088224,39088224,False,True,True,Not human-screened
R-39088295,39088295,True,False,True,Not human-screened
R-39088488,39088488,False,True,True,Not human-screened
R-39089229,39089229,True,False,True,Not human-screened
R-39090152,39090152,True,False,True,Not human-screened
R-39090545,39090545,True,False,True,Not human-screened
R-39093034,39093034,False,True,True,Not human-screened
R-39093341,39093341,True,False,True,Not human-screened
R-39093563,39093563,True,False,True,Not human-screened
R-39093928,39093928,False,True,True,Not human-screened
R-39095665,39095665,False,True,True,Not human-screened
R-39096889,39096889,False,True,True,Not human-screened
R-39096953,39096953,True,False,True,Not human-screened
R-39097040,39097040,True,False,True,Not human-screened
R-39097314,39097314,False,True,True,Not human-screened
R-39097791,39097791,True,False,True,Not human-screened
R-39097860,39097860,True,False,True,Not human-screened
R-39098550,39098550,False,True,True,Not human-screened
R-39099177,39099177,False,True,True,Not human-screened
R-39099523,39099523,False,True,True,Not human-screened
R-39099622,39099622,True,False,True,Not human-screened
R-39100412,39100412,True,False,True,Not human-screened
R-39100420,39100420,True,False,True,Not human-screened
R-39101347,39101347,True,False,True,Not human-screened
R-39102251,39102251,False,True,True,Not human-screened
R-39102338,39102338,True,False,True,Not human-screened
R-39102345,39102345,True,False,True,Not human-screened
R-39102473,39102473,True,False,True,Not human-screened
R-39102602,39102602,True,False,True,Not human-screened
R-39102723,39102723,True,False,True,Not human-screened
R-39102787,39102787,False,True,True,Not human-screened
R-39102882,39102882,True,False,True,Not human-screened
R-39103294,39103294,True,False,True,Not human-screened
R-39103436,39103436,False,True,True,Not human-screened
R-39106523,39106523,False,True,True,Not human-screened
R-39106527,39106527,False,True,True,Not human-screened
R-39106684,39106684,True,False,True,Not human-screened
R-39107408,39107408,False,True,True,Not human-screened
R-39107531,39107531,False,True,True,Not human-screened
R-39107678,39107678,False,True,True,Not human-screened
R-39108238,39108238,False,True,True,Not human-screened
R-39109242,39109242,False,True,True,Not human-screened
R-39109263,39109263,False,True,True,Not human-screened
R-39110441,39110441,False,True,True,Not human-screened
R-39110835,39110835,False,True,True,Not human-screened
R-39111005,39111005,False,True,True,Not human-screened
R-39111374,39111374,False,True,True,Not human-screened
R-39111656,39111656,False,True,True,Not human-screened
R-39113236,39113236,True,False,True,Not human-screened
R-39115391,39115391,False,True,True,Not human-screened
R-39115517,39115517,True,False,True,Not human-screened
R-39115592,39115592,True,False,True,Not human-screened
R-39115791,39115791,True,False,True,Not human-screened
R-39115843,39115843,False,True,True,Not human-screened
R-39116513,39116513,True,False,True,Not human-screened
R-39117298,39117298,True,False,True,Not human-screened
R-39118027,39118027,False,True,True,Not human-screened
R-39118869,39118869,False,True,True,Not human-screened
R-39119297,39119297,False,True,True,Not human-screened
R-39119993,39119993,True,False,True,Not human-screened
R-39120894,39120894,True,False,True,Not human-screened
R-39120900,39120900,False,True,True,Not human-screened
R-39120949,39120949,True,False,True,Not human-screened
R-39120956,39120956,False,True,True,Not human-screened
R-39120969,39120969,True,False,True,Not human-screened
R-39121029,39121029,False,True,True,Not human-screened
R-39121032,39121032,True,False,True,Not human-screened
R-39121065,39121065,False,True,True,Not human-screened
R-39121116,39121116,True,False,True,Not human-screened
R-39121122,39121122,True,False,True,Not human-screened
R-39121462,39121462,True,False,True,Not human-screened
R-39122573,39122573,True,False,True,Not human-screened
R-39122592,39122592,True,False,True,Not human-screened
R-39122596,39122596,True,False,True,Not human-screened
R-39123233,39123233,True,False,True,Not human-screened
R-39124815,39124815,True,False,True,Not human-screened
R-39125538,39125538,False,True,True,Not human-screened
R-39126234,39126234,True,False,True,Not human-screened
R-39126522,39126522,False,True,True,Not human-screened
R-39127488,39127488,True,False,True,Not human-screened
R-39128635,39128635,True,False,True,Not human-screened
R-39128893,39128893,True,True,True,Not human-screened
R-39129557,39129557,True,False,True,Not human-screened
R-39129961,39129961,True,False,True,Not human-screened
R-39130182,39130182,True,False,True,Not human-screened
R-39130715,39130715,True,False,True,Not human-screened
R-39131242,39131242,True,False,True,Not human-screened
R-39131488,39131488,True,False,True,Not human-screened
R-39131540,39131540,True,False,True,Not human-screened
R-39131638,39131638,True,False,True,Not human-screened
R-39131653,39131653,True,False,True,Not human-screened
R-39131979,39131979,True,False,True,Not human-screened
R-39133113,39133113,True,False,True,Not human-screened
R-39133171,39133171,True,True,True,Not human-screened
R-39133469,39133469,True,False,True,Not human-screened
R-39133489,39133489,False,True,True,Not human-screened
R-39133875,39133875,True,False,True,Not human-screened
R-39133915,39133915,False,True,True,Not human-screened
R-39134214,39134214,True,True,True,Not human-screened
R-39134257,39134257,True,False,True,Not human-screened
R-39134578,39134578,False,True,True,Not human-screened
R-39134970,39134970,False,True,True,Not human-screened
R-39135516,39135516,False,True,True,Not human-screened
R-39135546,39135546,True,False,True,Not human-screened
R-39135628,39135628,True,False,True,Not human-screened
R-39136366,39136366,True,False,True,Not human-screened
R-39136415,39136415,False,True,True,Not human-screened
R-39137035,39137035,True,False,True,Not human-screened
R-39137362,39137362,True,False,True,Not human-screened
R-39138766,39138766,False,True,True,Not human-screened
R-39139324,39139324,True,False,True,Not human-screened
R-39140603,39140603,True,False,True,Not human-screened
R-39140905,39140905,True,False,True,Not human-screened
R-39140986,39140986,False,True,True,Not human-screened
R-39141357,39141357,True,False,True,Not human-screened
R-39141369,39141369,True,False,True,Not human-screened
R-39141386,39141386,True,False,True,Not human-screened
R-39141389,39141389,False,True,True,Not human-screened
R-39142705,39142705,True,False,True,Not human-screened
R-39142835,39142835,False,True,True,Not human-screened
R-39142865,39142865,True,False,True,Not human-screened
R-39143027,39143027,True,False,True,Not human-screened
R-39146449,39146449,True,False,True,Not human-screened
R-39146484,39146484,True,False,True,Not human-screened
R-39146487,39146487,True,False,True,Not human-screened
R-39146500,39146500,True,False,True,Not human-screened
R-39146505,39146505,False,True,True,Not human-screened
R-39146826,39146826,True,True,True,Not human-screened
R-39147009,39147009,True,False,True,Not human-screened
R-39147075,39147075,True,False,True,Not human-screened
R-39147123,39147123,False,True,True,Not human-screened
R-39148589,39148589,False,True,True,Not human-screened
R-39149461,39149461,True,False,True,Not human-screened
R-39150506,39150506,False,True,True,Not human-screened
R-39150712,39150712,True,False,True,Not human-screened
R-39150791,39150791,True,False,True,Not human-screened
R-39151034,39151034,True,False,True,Not human-screened
R-39151203,39151203,True,True,True,Not human-screened
R-39151992,39151992,True,False,True,Not human-screened
R-39151993,39151993,True,False,True,Not human-screened
R-39153084,39153084,True,False,True,Not human-screened
R-39153362,39153362,False,True,True,Not human-screened
R-39153603,39153603,True,False,True,Not human-screened
R-39153865,39153865,True,False,True,Not human-screened
R-39153933,39153933,False,True,True,Not human-screened
R-39154839,39154839,False,True,True,Not human-screened
R-39155043,39155043,True,False,True,Not human-screened
R-39155571,39155571,False,True,True,Not human-screened
R-39156427,39156427,False,True,True,Not human-screened
R-39156435,39156435,True,False,True,Not human-screened
R-39156455,39156455,True,False,True,Not human-screened
R-39158210,39158210,True,False,True,Not human-screened
R-39158578,39158578,True,False,True,Not human-screened
R-39158639,39158639,True,False,True,Not human-screened
R-39158906,39158906,True,False,True,Not human-screened
R-39159781,39159781,True,False,True,Not human-screened
R-39160311,39160311,True,False,True,Not human-screened
R-39161373,39161373,True,False,True,Not human-screened
R-39161705,39161705,False,True,True,Not human-screened
R-39161945,39161945,False,True,True,Not human-screened
R-39162325,39162325,False,True,True,Not human-screened
R-39162377,39162377,True,False,True,Not human-screened
R-39163041,39163041,True,False,True,Not human-screened
R-39163045,39163045,True,False,True,Not human-screened
R-39163564,39163564,True,False,True,Not human-screened
R-39164045,39164045,False,True,True,Not human-screened
R-39165799,39165799,True,False,True,Not human-screened
R-39166879,39166879,True,False,True,Not human-screened
R-39167332,39167332,False,True,True,Not human-screened
R-39167355,39167355,True,False,True,Not human-screened
R-39167588,39167588,True,False,True,Not human-screened
R-39168448,39168448,True,False,True,Not human-screened
R-39168645,39168645,False,True,True,Not human-screened
R-39171776,39171776,False,True,True,Not human-screened
R-39172260,39172260,True,False,True,Not human-screened
R-39172448,39172448,True,False,True,Not human-screened
R-39172668,39172668,True,False,True,Not human-screened
R-39173732,39173732,True,False,True,Not human-screened
R-39174454,39174454,False,True,True,Not human-screened
